stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,phase,round,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_addability_audit_pass,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_012_logical_graph.json,,5,lunar_ice_sp50_005_012_seed679018,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,37,37,,,,,,False,True,True,,,,False,,,,,,,,,17,0,True,,,0,0.572311,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_012_logical_graph.json,,5,lunar_ice_sp50_005_012_seed679018,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,4,33,33,,,,,,True,True,True,,,,False,,,,,,,,,17,0,True,,,0,0.685919,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.350955,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.346158,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,41,41,,,,,,False,True,True,,,,False,,,,,,,,,17,0,True,,,0,0.336744,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_013_logical_graph.json,,5,lunar_ice_sp50_005_013_seed679019,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,1,36,36,,,,,,True,True,True,,,,False,,,,,,,,,17,0,True,,,0,0.369132,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.44877,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.446787,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,52,52,,,,,,False,True,True,,,,False,,,,,,,,,18,0,True,,,0,0.415317,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_014_logical_graph.json,,5,lunar_ice_sp50_005_014_seed679020,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,50,50,,,,,,True,True,True,,,,False,,,,,,,,,18,0,True,,,0,0.412824,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.302822,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.299529,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,31,31,,,,,,False,True,True,,,,False,,,,,,,,,15,0,True,,,0,0.277323,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_015_logical_graph.json,,5,lunar_ice_sp50_005_015_seed679021,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,4,29,29,,,,,,True,True,True,,,,False,,,,,,,,,15,0,True,,,0,0.289371,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.191632,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.190797,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,29,29,,,,,,False,True,True,,,,False,,,,,,,,,13,0,True,,,0,0.173846,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_016_logical_graph.json,,5,lunar_ice_sp50_005_016_seed679062,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,28,28,,,,,,True,True,True,,,,False,,,,,,,,,13,0,True,,,0,0.147826,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.391038,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.392144,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,29,29,,,,,,False,True,True,,,,False,,,,,,,,,13,0,True,,,0,0.360183,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_017_logical_graph.json,,5,lunar_ice_sp50_005_017_seed679123,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,28,28,,,,,,True,True,True,,,,False,,,,,,,,,13,0,True,,,0,0.380829,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.391401,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.390227,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,37,37,,,,,,False,True,True,,,,False,,,,,,,,,16,0,True,,,0,0.363943,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,2,33,33,,,,,,True,True,True,,,,False,,,,,,,,,16,0,True,,,0,0.421519,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.307866,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.306985,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,35,35,,,,,,False,True,True,,,,False,,,,,,,,,16,0,True,,,0,0.294183,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,3,33,33,,,,,,True,True,True,,,,False,,,,,,,,,15,0,True,,,0,0.339085,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.299506,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.298317,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,0,34,34,,,,,,False,True,True,,,,False,,,,,,,,,14,0,True,,,0,0.283825,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,3,31,31,,,,,,True,True,True,,,,False,,,,,,,,,14,0,True,,,0,0.299594,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.339409,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.327909,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,58,141,141,,,,,,False,True,True,,,,False,,,,,,,,,93,0,True,,,0,1.035805,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,58,145,145,,,,,,True,True,True,,,,False,,,,,,,,,95,0,True,,,0,1.07988,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.817353,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.803426,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,34,96,96,,,,,,False,True,True,,,,False,,,,,,,,,57,0,True,,,0,0.623497,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,0.0,0,0,0,15,86,86,,,,,,True,True,True,,,,False,,,,,,,,,61,0,True,,,0,0.663093,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.050371,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B4V2_default_final_judge_harvesting,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.054159,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B2B_R2_worker_tail_dual_off,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.007675,0,0,0,57,133,133,,,,,,False,True,True,,,,False,,,,,,,,,88,0,True,,,0,0.737698,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B2B_R2_worker_tail_dual_on,,stage_a_solver,,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,,CERTIFIED_NO_NEGATIVE,BPC_NODE_LP_CERTIFIED,False,-0.007675,0,0,0,65,139,139,,,,,,True,True,True,,,,False,,,,,,,,,97,0,True,,,0,0.734881,B2B_R2_worker_before_final_judge root LP certificate came only from the true-dual final judge after worker-before-final-judge rounds.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B3B_accepted_baseline,,stage_a_solver,,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.511628,B3 tree is closed by official node LP certificates and an integer incumbent.
