stage,matrix_group,instance_path,source_probe_json,scale,instance_id,mode,variant,b4_1_matrix_cell,b4_1_proof_tail_component,b4_1_formulation_profile,b4_1_harvesting_enabled,b4_1_hidden_negative_audit_enabled,b4_1_frontier_ledger_enabled,b4_1_official_certificate_allowed,phase,round,max_rounds,max_columns_per_round,max_tree_nodes,max_branch_depth,node_count,root_round_count,root_added_column_count,root_last_pricing_state,root_last_negative_column_count,tree_gate_issue_count,algorithm_status,certificate_scope,underlying_certificate_scope,pricing_state,exact_status,bpc_tree_optimal,b3_objective_diff_vs_b0,manual_rc_fail,pricing_rc_fail,certificate_leak,hidden_negative_count,harvest_selected_count,harvest_candidate_negative_count,harvest_selected_new_task_set_count,harvest_selected_replacement_task_set_count,harvest_best_true_rc,harvest_worst_selected_true_rc,harvest_addability_audit_pass,tail_dual_stabilization_enabled,worker_dual_only,true_dual_rc_recomputed,global_remaining_rc_lb,underlying_global_remaining_rc_lb,frontier_lb_official,frontier_coverage_complete,underlying_frontier_coverage_complete,frontier_unsupported_region_count,underlying_frontier_unsupported_region_count,pending_complete_min_rc,underlying_pending_complete_min_rc,pricing_proof_kind,underlying_pricing_proof_kind,compact_pricing_dual_bound,new_negative_columns_found,negative_column_count,can_certify_no_negative,underlying_can_certify_no_negative,b4_1_certificate_suppressed,diagnostic_claimed_certificate,wall_time,fail_closed_reason
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_018_logical_graph.json,,5,lunar_ice_sp50_005_018_seed679064,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,18,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.410796,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,14,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.326921,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_019_logical_graph.json,,5,lunar_ice_sp50_005_019_seed679025,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,14,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.325212,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.322804,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_005/instance_020_logical_graph.json,,5,lunar_ice_sp50_005_020_seed679026,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,15,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.316666,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,146,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.500326,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_001_logical_graph.json,,10,lunar_ice_sp50_010_001_seed729001,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,146,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.515685,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,80,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.883432,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_002_logical_graph.json,,10,lunar_ice_sp50_010_002_seed729002,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,80,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,0.87407,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,3,3,162,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.236217,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_003_logical_graph.json,,10,lunar_ice_sp50_010_003_seed729023,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,3,3,162,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.233566,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,90,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.463991,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_004_logical_graph.json,,10,lunar_ice_sp50_010_004_seed729004,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,90,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.455815,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,169,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,4.706319,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_005_logical_graph.json,,10,lunar_ice_sp50_010_005_seed729045,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,169,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,4.715848,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,222,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.026409,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_006_logical_graph.json,,10,lunar_ice_sp50_010_006_seed729086,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,222,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.046108,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,150,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.517678,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_007_logical_graph.json,,10,lunar_ice_sp50_010_007_seed729007,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,150,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.519396,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,88,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.667769,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_008_logical_graph.json,,10,lunar_ice_sp50_010_008_seed729068,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,88,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.648577,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,123,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.562484,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_009_logical_graph.json,,10,lunar_ice_sp50_010_009_seed729069,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,123,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.559237,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,140,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.177681,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_010_logical_graph.json,,10,lunar_ice_sp50_010_010_seed729010,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,140,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.194643,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,167,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.35045,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_011_logical_graph.json,,10,lunar_ice_sp50_010_011_seed729011,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,167,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,3.35993,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,178,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.575754,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_012_logical_graph.json,,10,lunar_ice_sp50_010_012_seed729072,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,178,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.583566,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,114,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.734658,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_013_logical_graph.json,,10,lunar_ice_sp50_010_013_seed729053,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,114,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.746744,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,3,4,181,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.201358,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_014_logical_graph.json,,10,lunar_ice_sp50_010_014_seed729034,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,3,4,181,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.183392,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,3,256,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.049764,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_015_logical_graph.json,,10,lunar_ice_sp50_010_015_seed729015,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,3,256,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,2.057215,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B3B_accepted_baseline,,B3B_accepted_tree_baseline,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,False,False,False,True,stage_a_solver,,16,128,31,4,1,4,129,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.252263,B3 tree is closed by official node LP certificates and an integer incumbent.
A,B4.1 Stage A regression,/home/kai/work/GAT_BPC_moonTerk/data/instances/lunar_ice_sp50_010/instance_016_logical_graph.json,,10,lunar_ice_sp50_010_016_seed729016,stageA_B4V2_default_final_judge_harvesting,,B4V2_final_judge_harvesting,true_dual_final_judge_tree_closure,B3B_representative_universe_branch_rc_audit,True,True,False,True,stage_a_solver,,16,128,31,4,1,4,129,CERTIFIED_NO_NEGATIVE,0,0,BPC_OPTIMAL,BPC_TREE_OPTIMAL,,CERTIFIED_NO_NEGATIVE,BPC_TREE_OPTIMAL,True,0.0,0,0,0,0,0,0,,,,,,False,False,False,,,,False,,,,,,,,,,,False,,,0,1.237936,B3 tree is closed by official node LP certificates and an integer incumbent.
